#,Questions,Iterations,Answers
16,Stretching the truth on an income tax return,40,1
16,Stretching the truth on an income tax return,41,1
16,Stretching the truth on an income tax return,44,1
16,Stretching the truth on an income tax return,38,1
16,Stretching the truth on an income tax return,43,1
16,Stretching the truth on an income tax return,37,1
16,Stretching the truth on an income tax return,52,1
16,Stretching the truth on an income tax return,45,1
16,Stretching the truth on an income tax return,51,1
16,Stretching the truth on an income tax return,48,1
16,Stretching the truth on an income tax return,47,1
16,Stretching the truth on an income tax return,50,1
16,Stretching the truth on an income tax return,49,1
16,Stretching the truth on an income tax return,46,1
16,Stretching the truth on an income tax return,53,1
16,Stretching the truth on an income tax return,60,1
16,Stretching the truth on an income tax return,56,1
16,Stretching the truth on an income tax return,57,1
16,Stretching the truth on an income tax return,54,1
16,Stretching the truth on an income tax return,55,1
16,Stretching the truth on an income tax return,59,1
16,Stretching the truth on an income tax return,58,1
16,Stretching the truth on an income tax return,63,1
16,Stretching the truth on an income tax return,65,1
16,Stretching the truth on an income tax return,62,1
16,Stretching the truth on an income tax return,61,1
16,Stretching the truth on an income tax return,67,1
16,Stretching the truth on an income tax return,64,1
16,Stretching the truth on an income tax return,66,1
16,Stretching the truth on an income tax return,74,1
16,Stretching the truth on an income tax return,71,1
16,Stretching the truth on an income tax return,70,1
16,Stretching the truth on an income tax return,75,1
16,Stretching the truth on an income tax return,69,1
16,Stretching the truth on an income tax return,72,1
16,Stretching the truth on an income tax return,68,1
16,Stretching the truth on an income tax return,73,1
16,Stretching the truth on an income tax return,82,1
16,Stretching the truth on an income tax return,78,1
16,Stretching the truth on an income tax return,80,1
16,Stretching the truth on an income tax return,79,1
16,Stretching the truth on an income tax return,76,1
16,Stretching the truth on an income tax return,81,1
16,Stretching the truth on an income tax return,77,1
16,Stretching the truth on an income tax return,83,1
16,Stretching the truth on an income tax return,87,1
16,Stretching the truth on an income tax return,88,1
16,Stretching the truth on an income tax return,85,1
16,Stretching the truth on an income tax return,86,1
16,Stretching the truth on an income tax return,89,1
16,Stretching the truth on an income tax return,90,1
16,Stretching the truth on an income tax return,91,1
16,Stretching the truth on an income tax return,94,1
16,Stretching the truth on an income tax return,96,1
16,Stretching the truth on an income tax return,84,1
16,Stretching the truth on an income tax return,97,1
16,Stretching the truth on an income tax return,95,1
16,Stretching the truth on an income tax return,98,1
16,Stretching the truth on an income tax return,93,1
16,Stretching the truth on an income tax return,92,1
16,Stretching the truth on an income tax return,99,1
17,Installing software on your computer without buying it ,2,1
17,Installing software on your computer without buying it ,4,1
17,Installing software on your computer without buying it ,6,1
17,Installing software on your computer without buying it ,3,1
17,Installing software on your computer without buying it ,1,1
17,Installing software on your computer without buying it ,5,1
17,Installing software on your computer without buying it ,9,1
17,Installing software on your computer without buying it ,13,1
17,Installing software on your computer without buying it ,10,1
17,Installing software on your computer without buying it ,12,1
17,Installing software on your computer without buying it ,7,1
17,Installing software on your computer without buying it ,11,1
17,Installing software on your computer without buying it ,8,1
17,Installing software on your computer without buying it ,0,1
17,Installing software on your computer without buying it ,17,1
17,Installing software on your computer without buying it ,15,1
17,Installing software on your computer without buying it ,19,1
17,Installing software on your computer without buying it ,16,1
17,Installing software on your computer without buying it ,14,1
17,Installing software on your computer without buying it ,20,1
17,Installing software on your computer without buying it ,18,1
17,Installing software on your computer without buying it ,21,1
17,Installing software on your computer without buying it ,24,1
17,Installing software on your computer without buying it ,25,1
17,Installing software on your computer without buying it ,22,1
17,Installing software on your computer without buying it ,27,2
17,Installing software on your computer without buying it ,23,1
17,Installing software on your computer without buying it ,26,1
17,Installing software on your computer without buying it ,28,1
17,Installing software on your computer without buying it ,29,1
17,Installing software on your computer without buying it ,30,1
17,Installing software on your computer without buying it ,36,1
17,Installing software on your computer without buying it ,33,1
17,Installing software on your computer without buying it ,32,1
17,Installing software on your computer without buying it ,34,1
17,Installing software on your computer without buying it ,31,1
17,Installing software on your computer without buying it ,41,1
17,Installing software on your computer without buying it ,35,1
17,Installing software on your computer without buying it ,37,1
17,Installing software on your computer without buying it ,39,1
17,Installing software on your computer without buying it ,40,1
17,Installing software on your computer without buying it ,38,1
17,Installing software on your computer without buying it ,43,1
17,Installing software on your computer without buying it ,42,1
17,Installing software on your computer without buying it ,45,1
17,Installing software on your computer without buying it ,46,1
17,Installing software on your computer without buying it ,47,1
17,Installing software on your computer without buying it ,44,1
17,Installing software on your computer without buying it ,50,1
17,Installing software on your computer without buying it ,48,1
17,Installing software on your computer without buying it ,49,1
17,Installing software on your computer without buying it ,51,1
17,Installing software on your computer without buying it ,52,1
17,Installing software on your computer without buying it ,53,1
17,Installing software on your computer without buying it ,54,1
17,Installing software on your computer without buying it ,55,1
17,Installing software on your computer without buying it ,58,1
17,Installing software on your computer without buying it ,59,1
17,Installing software on your computer without buying it ,62,1
17,Installing software on your computer without buying it ,61,1
17,Installing software on your computer without buying it ,60,1
17,Installing software on your computer without buying it ,56,1
17,Installing software on your computer without buying it ,57,1
17,Installing software on your computer without buying it ,64,1
17,Installing software on your computer without buying it ,69,1
17,Installing software on your computer without buying it ,67,1
17,Installing software on your computer without buying it ,65,1
17,Installing software on your computer without buying it ,63,1
17,Installing software on your computer without buying it ,70,1
17,Installing software on your computer without buying it ,66,1
17,Installing software on your computer without buying it ,68,1
17,Installing software on your computer without buying it ,77,1
17,Installing software on your computer without buying it ,71,1
17,Installing software on your computer without buying it ,73,1
17,Installing software on your computer without buying it ,74,1
17,Installing software on your computer without buying it ,76,1
17,Installing software on your computer without buying it ,72,2
17,Installing software on your computer without buying it ,75,1
17,Installing software on your computer without buying it ,81,1
17,Installing software on your computer without buying it ,84,1
17,Installing software on your computer without buying it ,80,1
17,Installing software on your computer without buying it ,82,1
17,Installing software on your computer without buying it ,79,1
17,Installing software on your computer without buying it ,78,1
17,Installing software on your computer without buying it ,83,1
17,Installing software on your computer without buying it ,89,1
17,Installing software on your computer without buying it ,92,2
17,Installing software on your computer without buying it ,87,1
17,Installing software on your computer without buying it ,91,1
17,Installing software on your computer without buying it ,88,1
17,Installing software on your computer without buying it ,90,1
17,Installing software on your computer without buying it ,85,1
17,Installing software on your computer without buying it ,86,1
17,Installing software on your computer without buying it ,97,1
17,Installing software on your computer without buying it ,95,1
17,Installing software on your computer without buying it ,99,1
17,Installing software on your computer without buying it ,96,2
17,Installing software on your computer without buying it ,93,1
17,Installing software on your computer without buying it ,94,1
17,Installing software on your computer without buying it ,98,1
18,"""Burning"" a CD rather than buying it",0,2
18,"""Burning"" a CD rather than buying it",4,2
18,"""Burning"" a CD rather than buying it",6,2
18,"""Burning"" a CD rather than buying it",2,1
18,"""Burning"" a CD rather than buying it",1,2
18,"""Burning"" a CD rather than buying it",7,2
18,"""Burning"" a CD rather than buying it",5,2
18,"""Burning"" a CD rather than buying it",3,2
18,"""Burning"" a CD rather than buying it",14,2
18,"""Burning"" a CD rather than buying it",10,2
18,"""Burning"" a CD rather than buying it",13,2
18,"""Burning"" a CD rather than buying it",11,2
18,"""Burning"" a CD rather than buying it",8,2
18,"""Burning"" a CD rather than buying it",9,2
18,"""Burning"" a CD rather than buying it",15,2
18,"""Burning"" a CD rather than buying it",12,2
18,"""Burning"" a CD rather than buying it",16,2
18,"""Burning"" a CD rather than buying it",18,2
18,"""Burning"" a CD rather than buying it",17,2
18,"""Burning"" a CD rather than buying it",21,2
18,"""Burning"" a CD rather than buying it",22,2
18,"""Burning"" a CD rather than buying it",19,2
18,"""Burning"" a CD rather than buying it",23,2
18,"""Burning"" a CD rather than buying it",20,2
18,"""Burning"" a CD rather than buying it",26,2
18,"""Burning"" a CD rather than buying it",25,2
18,"""Burning"" a CD rather than buying it",28,2
18,"""Burning"" a CD rather than buying it",30,2
18,"""Burning"" a CD rather than buying it",24,2
18,"""Burning"" a CD rather than buying it",27,2
18,"""Burning"" a CD rather than buying it",29,2
18,"""Burning"" a CD rather than buying it",33,2
18,"""Burning"" a CD rather than buying it",31,2
18,"""Burning"" a CD rather than buying it",34,1
18,"""Burning"" a CD rather than buying it",36,2
18,"""Burning"" a CD rather than buying it",35,2
18,"""Burning"" a CD rather than buying it",32,2
18,"""Burning"" a CD rather than buying it",43,2
18,"""Burning"" a CD rather than buying it",38,2
18,"""Burning"" a CD rather than buying it",44,2
18,"""Burning"" a CD rather than buying it",40,2
18,"""Burning"" a CD rather than buying it",42,2
18,"""Burning"" a CD rather than buying it",39,2
18,"""Burning"" a CD rather than buying it",49,2
18,"""Burning"" a CD rather than buying it",48,2
18,"""Burning"" a CD rather than buying it",46,2
18,"""Burning"" a CD rather than buying it",47,2
18,"""Burning"" a CD rather than buying it",50,2
18,"""Burning"" a CD rather than buying it",41,2
18,"""Burning"" a CD rather than buying it",45,2
18,"""Burning"" a CD rather than buying it",52,2
18,"""Burning"" a CD rather than buying it",54,2
18,"""Burning"" a CD rather than buying it",56,2
18,"""Burning"" a CD rather than buying it",53,2
18,"""Burning"" a CD rather than buying it",55,2
18,"""Burning"" a CD rather than buying it",57,2
18,"""Burning"" a CD rather than buying it",59,2
18,"""Burning"" a CD rather than buying it",51,2
18,"""Burning"" a CD rather than buying it",61,2
18,"""Burning"" a CD rather than buying it",58,1
18,"""Burning"" a CD rather than buying it",62,2
18,"""Burning"" a CD rather than buying it",65,2
18,"""Burning"" a CD rather than buying it",64,2
18,"""Burning"" a CD rather than buying it",67,2
18,"""Burning"" a CD rather than buying it",68,2
18,"""Burning"" a CD rather than buying it",66,2
18,"""Burning"" a CD rather than buying it",69,2
18,"""Burning"" a CD rather than buying it",71,2
18,"""Burning"" a CD rather than buying it",73,2
18,"""Burning"" a CD rather than buying it",60,2
18,"""Burning"" a CD rather than buying it",72,2
18,"""Burning"" a CD rather than buying it",37,1
18,"""Burning"" a CD rather than buying it",70,2
18,"""Burning"" a CD rather than buying it",78,2
18,"""Burning"" a CD rather than buying it",75,2
18,"""Burning"" a CD rather than buying it",80,2
18,"""Burning"" a CD rather than buying it",79,2
18,"""Burning"" a CD rather than buying it",77,2
18,"""Burning"" a CD rather than buying it",74,2
18,"""Burning"" a CD rather than buying it",63,2
18,"""Burning"" a CD rather than buying it",86,2
18,"""Burning"" a CD rather than buying it",87,2
18,"""Burning"" a CD rather than buying it",85,2
18,"""Burning"" a CD rather than buying it",82,2
18,"""Burning"" a CD rather than buying it",83,2
18,"""Burning"" a CD rather than buying it",81,2
18,"""Burning"" a CD rather than buying it",84,2
18,"""Burning"" a CD rather than buying it",92,2
18,"""Burning"" a CD rather than buying it",91,2
18,"""Burning"" a CD rather than buying it",88,2
18,"""Burning"" a CD rather than buying it",93,2
18,"""Burning"" a CD rather than buying it",89,2
18,"""Burning"" a CD rather than buying it",94,2
18,"""Burning"" a CD rather than buying it",76,2
18,"""Burning"" a CD rather than buying it",90,2
18,"""Burning"" a CD rather than buying it",99,2
18,"""Burning"" a CD rather than buying it",96,2
18,"""Burning"" a CD rather than buying it",95,2
18,"""Burning"" a CD rather than buying it",98,2
18,"""Burning"" a CD rather than buying it",97,2
19,Returning merchandise after buying it and not liking it,2,5
19,Returning merchandise after buying it and not liking it,1,5
19,Returning merchandise after buying it and not liking it,4,5
19,Returning merchandise after buying it and not liking it,3,5
19,Returning merchandise after buying it and not liking it,0,5
19,Returning merchandise after buying it and not liking it,5,4
19,Returning merchandise after buying it and not liking it,7,5
19,Returning merchandise after buying it and not liking it,6,5
19,Returning merchandise after buying it and not liking it,11,4
19,Returning merchandise after buying it and not liking it,14,5
19,Returning merchandise after buying it and not liking it,9,5
19,Returning merchandise after buying it and not liking it,13,5
19,Returning merchandise after buying it and not liking it,10,5
19,Returning merchandise after buying it and not liking it,8,5
19,Returning merchandise after buying it and not liking it,12,5
19,Returning merchandise after buying it and not liking it,15,5
19,Returning merchandise after buying it and not liking it,20,5
19,Returning merchandise after buying it and not liking it,16,5
19,Returning merchandise after buying it and not liking it,17,5
19,Returning merchandise after buying it and not liking it,21,5
19,Returning merchandise after buying it and not liking it,23,5
19,Returning merchandise after buying it and not liking it,19,5
19,Returning merchandise after buying it and not liking it,22,5
19,Returning merchandise after buying it and not liking it,18,5
19,Returning merchandise after buying it and not liking it,25,5
19,Returning merchandise after buying it and not liking it,30,5
19,Returning merchandise after buying it and not liking it,26,5
19,Returning merchandise after buying it and not liking it,29,5
19,Returning merchandise after buying it and not liking it,28,5
19,Returning merchandise after buying it and not liking it,31,5
19,Returning merchandise after buying it and not liking it,24,5
19,Returning merchandise after buying it and not liking it,27,5
19,Returning merchandise after buying it and not liking it,34,5
19,Returning merchandise after buying it and not liking it,33,5
19,Returning merchandise after buying it and not liking it,32,5
19,Returning merchandise after buying it and not liking it,39,5
19,Returning merchandise after buying it and not liking it,37,5
19,Returning merchandise after buying it and not liking it,38,5
19,Returning merchandise after buying it and not liking it,35,5
19,Returning merchandise after buying it and not liking it,36,5
19,Returning merchandise after buying it and not liking it,40,4
19,Returning merchandise after buying it and not liking it,42,5
19,Returning merchandise after buying it and not liking it,44,5
19,Returning merchandise after buying it and not liking it,46,5
19,Returning merchandise after buying it and not liking it,47,5
19,Returning merchandise after buying it and not liking it,45,5
19,Returning merchandise after buying it and not liking it,43,5
19,Returning merchandise after buying it and not liking it,41,5
19,Returning merchandise after buying it and not liking it,48,4
19,Returning merchandise after buying it and not liking it,53,5
19,Returning merchandise after buying it and not liking it,54,5
19,Returning merchandise after buying it and not liking it,49,4
19,Returning merchandise after buying it and not liking it,52,5
19,Returning merchandise after buying it and not liking it,55,5
19,Returning merchandise after buying it and not liking it,51,5
19,Returning merchandise after buying it and not liking it,50,5
19,Returning merchandise after buying it and not liking it,62,5
19,Returning merchandise after buying it and not liking it,59,4
19,Returning merchandise after buying it and not liking it,56,5
19,Returning merchandise after buying it and not liking it,61,5
19,Returning merchandise after buying it and not liking it,60,5
19,Returning merchandise after buying it and not liking it,57,5
19,Returning merchandise after buying it and not liking it,63,5
19,Returning merchandise after buying it and not liking it,58,5
19,Returning merchandise after buying it and not liking it,70,5
19,Returning merchandise after buying it and not liking it,66,5
19,Returning merchandise after buying it and not liking it,64,5
19,Returning merchandise after buying it and not liking it,68,5
19,Returning merchandise after buying it and not liking it,71,5
19,Returning merchandise after buying it and not liking it,67,5
19,Returning merchandise after buying it and not liking it,65,5
19,Returning merchandise after buying it and not liking it,69,5
19,Returning merchandise after buying it and not liking it,77,5
19,Returning merchandise after buying it and not liking it,72,5
19,Returning merchandise after buying it and not liking it,73,5
19,Returning merchandise after buying it and not liking it,74,5
19,Returning merchandise after buying it and not liking it,76,5
19,Returning merchandise after buying it and not liking it,75,5
19,Returning merchandise after buying it and not liking it,78,5
19,Returning merchandise after buying it and not liking it,83,5
19,Returning merchandise after buying it and not liking it,85,5
19,Returning merchandise after buying it and not liking it,81,5
19,Returning merchandise after buying it and not liking it,84,5
19,Returning merchandise after buying it and not liking it,80,5
19,Returning merchandise after buying it and not liking it,86,5
19,Returning merchandise after buying it and not liking it,79,5
19,Returning merchandise after buying it and not liking it,82,5
19,Returning merchandise after buying it and not liking it,90,5
19,Returning merchandise after buying it and not liking it,93,5
19,Returning merchandise after buying it and not liking it,92,5
19,Returning merchandise after buying it and not liking it,89,5
19,Returning merchandise after buying it and not liking it,87,5
19,Returning merchandise after buying it and not liking it,94,5
19,Returning merchandise after buying it and not liking it,91,5
19,Returning merchandise after buying it and not liking it,88,5
19,Returning merchandise after buying it and not liking it,96,5
19,Returning merchandise after buying it and not liking it,99,5
19,Returning merchandise after buying it and not liking it,97,5
19,Returning merchandise after buying it and not liking it,95,5
19,Returning merchandise after buying it and not liking it,98,5
20,Taping a movie off the television,1,4
20,Taping a movie off the television,0,4
20,Taping a movie off the television,2,4
20,Taping a movie off the television,6,4
20,Taping a movie off the television,8,3
20,Taping a movie off the television,7,4
20,Taping a movie off the television,3,4
20,Taping a movie off the television,9,4
20,Taping a movie off the television,4,4
20,Taping a movie off the television,5,4
20,Taping a movie off the television,12,4
20,Taping a movie off the television,11,3
20,Taping a movie off the television,13,4
20,Taping a movie off the television,14,3
20,Taping a movie off the television,10,4
20,Taping a movie off the television,16,3
20,Taping a movie off the television,21,3
20,Taping a movie off the television,17,4
20,Taping a movie off the television,15,4
20,Taping a movie off the television,18,4
20,Taping a movie off the television,20,3
20,Taping a movie off the television,19,3
20,Taping a movie off the television,22,4
20,Taping a movie off the television,26,3
20,Taping a movie off the television,25,4
20,Taping a movie off the television,23,4
20,Taping a movie off the television,24,4
20,Taping a movie off the television,29,4
20,Taping a movie off the television,27,4
20,Taping a movie off the television,30,4
20,Taping a movie off the television,32,4
20,Taping a movie off the television,36,4
20,Taping a movie off the television,33,3
20,Taping a movie off the television,28,4
20,Taping a movie off the television,31,3
20,Taping a movie off the television,35,3
20,Taping a movie off the television,37,4
20,Taping a movie off the television,34,4
20,Taping a movie off the television,38,4
20,Taping a movie off the television,42,4
20,Taping a movie off the television,41,4
20,Taping a movie off the television,43,4
20,Taping a movie off the television,44,4
20,Taping a movie off the television,40,4
20,Taping a movie off the television,39,4
20,Taping a movie off the television,45,4
20,Taping a movie off the television,46,3
20,Taping a movie off the television,53,4
20,Taping a movie off the television,51,3
20,Taping a movie off the television,49,3
20,Taping a movie off the television,48,4
20,Taping a movie off the television,47,3
20,Taping a movie off the television,56,4
20,Taping a movie off the television,55,4
20,Taping a movie off the television,57,4
20,Taping a movie off the television,58,4
20,Taping a movie off the television,54,4
20,Taping a movie off the television,59,3
20,Taping a movie off the television,61,3
20,Taping a movie off the television,63,4
20,Taping a movie off the television,62,4
20,Taping a movie off the television,64,4
20,Taping a movie off the television,65,4
20,Taping a movie off the television,60,4
20,Taping a movie off the television,68,4
20,Taping a movie off the television,69,4
20,Taping a movie off the television,70,4
20,Taping a movie off the television,71,4
20,Taping a movie off the television,67,3
20,Taping a movie off the television,66,4
20,Taping a movie off the television,52,4
20,Taping a movie off the television,50,3
20,Taping a movie off the television,75,4
20,Taping a movie off the television,76,4
20,Taping a movie off the television,79,3
20,Taping a movie off the television,74,4
20,Taping a movie off the television,78,4
20,Taping a movie off the television,73,3
20,Taping a movie off the television,77,4
20,Taping a movie off the television,72,4
20,Taping a movie off the television,87,4
20,Taping a movie off the television,81,4
20,Taping a movie off the television,82,4
20,Taping a movie off the television,83,4
20,Taping a movie off the television,80,4
20,Taping a movie off the television,86,3
20,Taping a movie off the television,85,4
20,Taping a movie off the television,84,3
20,Taping a movie off the television,88,3
20,Taping a movie off the television,94,4
20,Taping a movie off the television,90,4
20,Taping a movie off the television,93,3
20,Taping a movie off the television,91,4
20,Taping a movie off the television,89,4
20,Taping a movie off the television,92,4
20,Taping a movie off the television,95,4
20,Taping a movie off the television,98,4
20,Taping a movie off the television,96,4
20,Taping a movie off the television,97,3
20,Taping a movie off the television,99,4
21,Spending over and hour trying on clothing and not buying anything,0,3
21,Spending over and hour trying on clothing and not buying anything,3,3
21,Spending over and hour trying on clothing and not buying anything,1,3
21,Spending over and hour trying on clothing and not buying anything,2,3
21,Spending over and hour trying on clothing and not buying anything,4,3
21,Spending over and hour trying on clothing and not buying anything,7,3
21,Spending over and hour trying on clothing and not buying anything,6,3
21,Spending over and hour trying on clothing and not buying anything,9,3
21,Spending over and hour trying on clothing and not buying anything,5,3
21,Spending over and hour trying on clothing and not buying anything,10,3
21,Spending over and hour trying on clothing and not buying anything,12,3
21,Spending over and hour trying on clothing and not buying anything,14,3
21,Spending over and hour trying on clothing and not buying anything,13,3
21,Spending over and hour trying on clothing and not buying anything,11,3
21,Spending over and hour trying on clothing and not buying anything,16,3
21,Spending over and hour trying on clothing and not buying anything,17,3
21,Spending over and hour trying on clothing and not buying anything,15,3
21,Spending over and hour trying on clothing and not buying anything,8,3
21,Spending over and hour trying on clothing and not buying anything,20,3
21,Spending over and hour trying on clothing and not buying anything,24,3
21,Spending over and hour trying on clothing and not buying anything,22,3
21,Spending over and hour trying on clothing and not buying anything,19,3
21,Spending over and hour trying on clothing and not buying anything,18,3
21,Spending over and hour trying on clothing and not buying anything,23,3
21,Spending over and hour trying on clothing and not buying anything,25,3
21,Spending over and hour trying on clothing and not buying anything,26,3
21,Spending over and hour trying on clothing and not buying anything,27,3
21,Spending over and hour trying on clothing and not buying anything,31,3
21,Spending over and hour trying on clothing and not buying anything,28,3
21,Spending over and hour trying on clothing and not buying anything,32,3
21,Spending over and hour trying on clothing and not buying anything,30,3
21,Spending over and hour trying on clothing and not buying anything,29,3
21,Spending over and hour trying on clothing and not buying anything,36,3
21,Spending over and hour trying on clothing and not buying anything,35,3
21,Spending over and hour trying on clothing and not buying anything,33,3
21,Spending over and hour trying on clothing and not buying anything,37,3
21,Spending over and hour trying on clothing and not buying anything,39,3
21,Spending over and hour trying on clothing and not buying anything,38,3
21,Spending over and hour trying on clothing and not buying anything,34,3
21,Spending over and hour trying on clothing and not buying anything,40,3
21,Spending over and hour trying on clothing and not buying anything,42,3
21,Spending over and hour trying on clothing and not buying anything,41,3
21,Spending over and hour trying on clothing and not buying anything,43,3
21,Spending over and hour trying on clothing and not buying anything,45,3
21,Spending over and hour trying on clothing and not buying anything,46,3
21,Spending over and hour trying on clothing and not buying anything,47,3
21,Spending over and hour trying on clothing and not buying anything,48,3
21,Spending over and hour trying on clothing and not buying anything,49,3
21,Spending over and hour trying on clothing and not buying anything,21,3
21,Spending over and hour trying on clothing and not buying anything,44,3
21,Spending over and hour trying on clothing and not buying anything,50,3
21,Spending over and hour trying on clothing and not buying anything,53,3
21,Spending over and hour trying on clothing and not buying anything,51,3
21,Spending over and hour trying on clothing and not buying anything,52,3
21,Spending over and hour trying on clothing and not buying anything,54,3
21,Spending over and hour trying on clothing and not buying anything,62,3
21,Spending over and hour trying on clothing and not buying anything,58,3
21,Spending over and hour trying on clothing and not buying anything,55,3
21,Spending over and hour trying on clothing and not buying anything,59,3
21,Spending over and hour trying on clothing and not buying anything,57,3
21,Spending over and hour trying on clothing and not buying anything,56,3
21,Spending over and hour trying on clothing and not buying anything,60,3
21,Spending over and hour trying on clothing and not buying anything,61,3
21,Spending over and hour trying on clothing and not buying anything,63,3
21,Spending over and hour trying on clothing and not buying anything,66,3
21,Spending over and hour trying on clothing and not buying anything,67,3
21,Spending over and hour trying on clothing and not buying anything,70,3
21,Spending over and hour trying on clothing and not buying anything,69,3
21,Spending over and hour trying on clothing and not buying anything,68,3
21,Spending over and hour trying on clothing and not buying anything,65,3
21,Spending over and hour trying on clothing and not buying anything,64,3
21,Spending over and hour trying on clothing and not buying anything,71,3
21,Spending over and hour trying on clothing and not buying anything,72,3
21,Spending over and hour trying on clothing and not buying anything,73,3
21,Spending over and hour trying on clothing and not buying anything,77,3
21,Spending over and hour trying on clothing and not buying anything,75,3
21,Spending over and hour trying on clothing and not buying anything,74,3
21,Spending over and hour trying on clothing and not buying anything,76,3
21,Spending over and hour trying on clothing and not buying anything,82,3
21,Spending over and hour trying on clothing and not buying anything,85,3
21,Spending over and hour trying on clothing and not buying anything,80,3
21,Spending over and hour trying on clothing and not buying anything,79,3
21,Spending over and hour trying on clothing and not buying anything,81,3
21,Spending over and hour trying on clothing and not buying anything,84,3
21,Spending over and hour trying on clothing and not buying anything,83,3
21,Spending over and hour trying on clothing and not buying anything,90,3
21,Spending over and hour trying on clothing and not buying anything,91,3
21,Spending over and hour trying on clothing and not buying anything,86,3
21,Spending over and hour trying on clothing and not buying anything,88,3
21,Spending over and hour trying on clothing and not buying anything,92,2
21,Spending over and hour trying on clothing and not buying anything,89,3
21,Spending over and hour trying on clothing and not buying anything,87,3
21,Spending over and hour trying on clothing and not buying anything,93,3
21,Spending over and hour trying on clothing and not buying anything,78,3
21,Spending over and hour trying on clothing and not buying anything,98,3
21,Spending over and hour trying on clothing and not buying anything,99,3
21,Spending over and hour trying on clothing and not buying anything,94,3
21,Spending over and hour trying on clothing and not buying anything,96,3
21,Spending over and hour trying on clothing and not buying anything,95,3
21,Spending over and hour trying on clothing and not buying anything,97,3
22,Downloading music from the internet instead of buying it,6,2
22,Downloading music from the internet instead of buying it,5,2
22,Downloading music from the internet instead of buying it,1,2
22,Downloading music from the internet instead of buying it,2,2
22,Downloading music from the internet instead of buying it,3,2
22,Downloading music from the internet instead of buying it,4,2
22,Downloading music from the internet instead of buying it,7,2
22,Downloading music from the internet instead of buying it,0,2
22,Downloading music from the internet instead of buying it,9,2
22,Downloading music from the internet instead of buying it,12,2
22,Downloading music from the internet instead of buying it,8,2
22,Downloading music from the internet instead of buying it,10,2
22,Downloading music from the internet instead of buying it,11,2
22,Downloading music from the internet instead of buying it,14,2
22,Downloading music from the internet instead of buying it,13,2
22,Downloading music from the internet instead of buying it,15,2
22,Downloading music from the internet instead of buying it,19,2
22,Downloading music from the internet instead of buying it,23,2
22,Downloading music from the internet instead of buying it,21,2
22,Downloading music from the internet instead of buying it,17,2
22,Downloading music from the internet instead of buying it,16,2
22,Downloading music from the internet instead of buying it,20,2
22,Downloading music from the internet instead of buying it,22,2
22,Downloading music from the internet instead of buying it,25,2
22,Downloading music from the internet instead of buying it,24,2
22,Downloading music from the internet instead of buying it,18,2
22,Downloading music from the internet instead of buying it,28,2
22,Downloading music from the internet instead of buying it,27,2
22,Downloading music from the internet instead of buying it,29,2
22,Downloading music from the internet instead of buying it,32,2
22,Downloading music from the internet instead of buying it,33,2
22,Downloading music from the internet instead of buying it,30,2
22,Downloading music from the internet instead of buying it,34,2
22,Downloading music from the internet instead of buying it,35,2
22,Downloading music from the internet instead of buying it,38,2
22,Downloading music from the internet instead of buying it,31,2
22,Downloading music from the internet instead of buying it,37,4
22,Downloading music from the internet instead of buying it,40,2
22,Downloading music from the internet instead of buying it,36,2
22,Downloading music from the internet instead of buying it,39,2
22,Downloading music from the internet instead of buying it,41,2
22,Downloading music from the internet instead of buying it,43,2
22,Downloading music from the internet instead of buying it,44,2
22,Downloading music from the internet instead of buying it,42,2
22,Downloading music from the internet instead of buying it,46,2
22,Downloading music from the internet instead of buying it,26,3
22,Downloading music from the internet instead of buying it,47,2
22,Downloading music from the internet instead of buying it,49,2
22,Downloading music from the internet instead of buying it,50,2
22,Downloading music from the internet instead of buying it,51,2
22,Downloading music from the internet instead of buying it,48,2
22,Downloading music from the internet instead of buying it,45,2
22,Downloading music from the internet instead of buying it,52,2
22,Downloading music from the internet instead of buying it,53,2
22,Downloading music from the internet instead of buying it,57,2
22,Downloading music from the internet instead of buying it,56,2
22,Downloading music from the internet instead of buying it,54,2
22,Downloading music from the internet instead of buying it,59,2
22,Downloading music from the internet instead of buying it,55,2
22,Downloading music from the internet instead of buying it,58,2
22,Downloading music from the internet instead of buying it,64,2
22,Downloading music from the internet instead of buying it,67,2
22,Downloading music from the internet instead of buying it,66,2
22,Downloading music from the internet instead of buying it,65,2
22,Downloading music from the internet instead of buying it,60,2
22,Downloading music from the internet instead of buying it,61,2
22,Downloading music from the internet instead of buying it,63,2
22,Downloading music from the internet instead of buying it,71,2
22,Downloading music from the internet instead of buying it,69,2
22,Downloading music from the internet instead of buying it,62,2
22,Downloading music from the internet instead of buying it,70,2
22,Downloading music from the internet instead of buying it,68,2
22,Downloading music from the internet instead of buying it,74,2
22,Downloading music from the internet instead of buying it,72,2
22,Downloading music from the internet instead of buying it,75,2
22,Downloading music from the internet instead of buying it,80,2
22,Downloading music from the internet instead of buying it,77,2
22,Downloading music from the internet instead of buying it,81,2
22,Downloading music from the internet instead of buying it,78,2
22,Downloading music from the internet instead of buying it,79,2
22,Downloading music from the internet instead of buying it,76,2
22,Downloading music from the internet instead of buying it,88,2
22,Downloading music from the internet instead of buying it,84,2
22,Downloading music from the internet instead of buying it,82,2
22,Downloading music from the internet instead of buying it,86,2
22,Downloading music from the internet instead of buying it,73,2
22,Downloading music from the internet instead of buying it,83,2
22,Downloading music from the internet instead of buying it,87,2
22,Downloading music from the internet instead of buying it,95,2
